,start,end,nsnps,nsamplecov,tree
1682,33640000,33740000,7.0,22.0,"(CUVN10:1e-06,reference:0.0076107,((DO:0.0115059,CRL0030:0.00534516)100:0.000154399,(BZBB1:1e-06,(CRL0001:1e-06,(DU:0.00645914,(TXMD3:0.00378652,((CUSV6:1e-06,AR:0.0111431)100:1e-06,((FLAB109:1e-06,FLSF54:1e-06)100:0.00549203,((SCCU3:1e-06,(FLBA140:0.00277256,(FLSF33:1e-06,TXWV2:1e-06)100:1e-06)100:1e-06)100:6.70254e-05,((LALC2:0.00282891,(FLCK216:0.00375528,FLMO62:0.00544332)100:1e-06)100:0.00229748,(BJSB3:1e-06,(BJVL19:1e-06,BJSL25:1e-06)100:0.00310658)100:0.00292275)100:1e-06)100:1e-06)100:1e-06)100:0.00454483)100:0.00637122)100:0.00763298)100:1e-06)100:1e-06)100:1e-06);"
1683,33660000,33760000,19.0,35.0,"(FLCK18:0.00584378,reference:0.00225715,(CH:1e-06,((DO:0.00696349,(CRL0030:1e-06,(HE:1e-06,NI:0.00395856)100:0.00675486)100:0.0029852)100:1e-06,(BZBB1:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,((AR:0.00577774,(EN:1e-06,DU:1e-06)100:0.0062488)100:1e-06,(CUSV6:1e-06,(MXGT4:1e-06,(MXSA3017:1e-06,((FLSF33:1e-06,(TXMD3:1e-06,(TXGR3:1e-06,(FLSF47:1e-06,(FLSA185:1e-06,(FLWO6:1e-06,(FLSF54:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00428876,((LALC2:0.0037898,(FLBA140:0.00186985,SCCU3:1e-06)100:1.86738e-05)100:0.00381357,(TXWV2:1e-06,((FLMO62:0.0028998,FLCK216:0.00231621)100:0.00235334,(MXED8:1e-06,((BJSB3:1e-06,HNDA09:1e-06)100:1e-06,(BJSL25:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:0.00388124)100:0.00374279)100:1e-06)100:1e-06)100:0.00494587)100:1e-06)100:1e-06)100:1e-06)100:0.000440565)100:0.00548888)100:1e-06)100:1e-06)100:1e-06)100:0.00366475);"
1684,33680000,33780000,15.0,35.0,"(reference:0.00277357,(DO:0.00373382,AR:0.00373891)100:1e-06,(CH:1e-06,(CRL0030:1e-06,(MXED8:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,(MXSA3017:1e-06,(BJVL19:1e-06,(BZBB1:1e-06,(CUVN10:1e-06,(CRL0001:1e-06,(CUSV6:1e-06,(HNDA09:1e-06,(FLCK216:1e-06,(FLMO62:1e-06,(MXGT4:1e-06,((FLCK18:1e-06,(DU:1e-06,EN:1e-06)100:0.00281654)100:0.00272083,((HE:0.00213632,NI:0.00459416)100:0.00565781,((TXWV2:1e-06,(SCCU3:1e-06,(LALC2:1e-06,FLBA140:1e-06)100:0.00556533)100:1e-06)100:1e-06,(FLSF33:1e-06,(TXMD3:1e-06,(FLSF47:1e-06,((FLWO6:1e-06,FLSF54:1e-06)100:1e-06,(FLAB109:1e-06,(FLSA185:1e-06,TXGR3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00275328)100:0.00109565)100:0.0101579)100:7.42866e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
1685,33700000,33800000,32.0,36.0,"(AR:0.00223177,reference:0.00524068,(((CH:0.00432393,(NI:0.00225706,HE:0.00109386)100:0.00911226)100:0.00434374,(DO:0.00246726,(DU:1e-06,EN:1e-06)100:0.00437781)100:0.00144867)100:0.000832247,(FLCK216:0.0036945,(CUSV6:1e-06,(FLCK18:1e-06,(CUCA4:1e-06,(BJVL19:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,(BZBB1:1e-06,((TXWV2:1e-06,(MXSA3017:1e-06,(BJSB3:1e-06,(CUVN10:1e-06,(FLMO62:1e-06,(MXED8:1e-06,BJSL25:0.00128177)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,((SCCU3:1e-06,(LALC2:1e-06,FLBA140:1e-06)100:1e-06)100:0.0019247,(CRL0001:1e-06,(MXGT4:1e-06,(FLSF33:1e-06,((FLSA185:0.00172812,(FLSF47:0.0016114,TXMD3:0.00139474)100:1e-06)100:1e-06,((TXGR3:0.00166272,FLWO6:1e-06)100:1e-06,(FLAB109:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000802259)100:1e-06)100:0.000155799)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00137306)100:1.02804e-06)100:1.41463e-05)100:1e-06)100:1e-06)100:0.00747557)100:0.00174758);"
1686,33720000,33820000,46.0,36.0,"(AR:0.00394734,reference:0.00849523,((CH:0.00313954,(NI:0.0018582,HE:0.000842866)100:0.0120591)100:0.00367994,((DO:0.00210715,(EN:1e-06,DU:1e-06)100:0.00278446)100:0.00110756,(CRL0030:0.000724169,((MXSA3017:1e-06,(FLSF47:0.000882677,(FLAB109:1e-06,(CUCA4:1e-06,(CUSV6:1e-06,FLCK216:0.00121511)100:0.00144957)100:0.000127904)100:1e-06)100:0.000750122)100:0.000469513,(BZBB1:1e-06,(HNDA09:1e-06,(CRL0001:1e-06,((MXGT4:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,(CUVN10:1e-06,(FLMO62:1e-06,(BJSL25:0.000763026,MXED8:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(FLCK18:1e-06,(TXWV2:1e-06,((LALC2:0.000905037,FLBA140:1e-06)100:0.00151023,(SCCU3:1e-06,(FLSF33:1e-06,((TXGR3:0.000882022,TXMD3:0.000806626)100:1e-06,(FLSA185:0.00109937,(FLSF54:1e-06,FLWO6:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0011371)100:1e-06)100:0.000655518)100:3.31982e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000291877)100:0.000779588)100:0.00833649)100:0.00147744)100:0.00109418);"
1687,33740000,33840000,46.0,36.0,"(AR:0.00397773,reference:0.00822087,((CH:0.0031432,(NI:0.00186115,HE:0.000840584)100:0.0120622)100:0.00372103,((DO:0.00212986,(DU:1e-06,EN:1e-06)100:0.002787)100:0.00111838,(((LALC2:0.00102832,FLBA140:1e-06)100:0.00166787,(TXGR3:0.000883604,(FLSF33:1e-06,((FLWO6:1e-06,FLSF54:1e-06)100:1e-06,(FLSA185:0.00110145,(SCCU3:1e-06,TXMD3:0.00086562)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00126045)100:1e-06,(FLCK18:1e-06,(FLMO62:1e-06,(MXED8:1e-06,(HNDA09:1e-06,(TXWV2:1e-06,(BZBB1:1e-06,(((CRL0030:0.00144619,CRL0001:1e-06)100:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,(BJSL25:0.000764297,CUVN10:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(MXGT4:1e-06,(MXSA3017:1e-06,(FLSF47:0.000883705,(FLAB109:1e-06,(CUCA4:1e-06,(FLCK216:0.00119472,CUSV6:1e-06)100:0.00143066)100:0.000127881)100:1e-06)100:0.00074177)100:0.00074076)100:1e-06)100:0.000623969)100:1.00624e-06)100:1.64067e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00809877)100:0.00140699)100:0.00105611);"
1688,33760000,33860000,38.0,35.0,"(DO:0.00296715,reference:0.00755557,((CH:0.00500099,(HE:0.00105523,NI:0.00107548)100:0.0116213)100:0.00463236,(AR:0.00404111,((EN:1e-06,DU:1e-06)100:0.00192295,(CRL0030:0.000841236,((FLSF47:0.00105612,(MXSA3017:1e-06,(FLAB109:1e-06,(CUCA4:1e-06,(CUSV6:1e-06,FLCK216:0.00155986)100:0.0016525)100:0.000195983)100:1e-06)100:0.000656773)100:2.6707e-06,(FLSA185:0.00137003,(CRL0001:1e-06,((MXGT4:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,(CUVN10:1e-06,(TXGR3:0.00105718,(FLMO62:1e-06,(FLCK18:1e-06,BJSL25:0.000891182)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(MXED8:1e-06,(BZBB1:1e-06,(HNDA09:1e-06,((LALC2:0.00173293,FLBA140:1e-06)100:1e-06,(TXMD3:0.00103896,(FLSF33:1e-06,(SCCU3:1e-06,(FLWO6:1e-06,FLSF54:0.00071229)100:7.74643e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000717378)100:1e-06)100:1e-06)100:0.000226664)100:0.00088331)100:0.00932798)100:0.00104661)100:0.00133482)100:0.00388176);"
1689,33780000,33880000,41.0,36.0,"(DO:0.00566061,reference:0.00953425,((CH:0.00511694,(NI:1e-06,HE:1e-06)100:0.0115555)100:0.00461931,(AR:0.00487322,((EN:1e-06,DU:1e-06)100:0.00236307,((TXGR3:0.000933043,TXMD3:0.000915917)100:1e-06,(FLMO62:1e-06,((FLSF33:1e-06,(FLBA140:1e-06,(LALC2:0.00157463,FLAB109:0.00146734)100:1e-06)100:1e-06)100:0.000657879,(((SCCU3:0.000331826,FLSF54:1e-06)100:0.00118892,(FLSF47:0.001891,FLWO6:1e-06)100:0.000762997)100:1e-06,(FLSA185:0.00126786,(BZBB1:1e-06,(HNDA09:1e-06,(MXED8:1e-06,(FLCK18:1e-06,((MXGT4:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,BJSL25:1e-06)100:0.00161308)100:1e-06)100:1e-06,((CRL0001:1e-06,(CUVN10:1e-06,CRL0030:0.00152204)100:1e-06)100:1e-06,(CUMM5:1e-06,(MXSA3017:1e-06,(CUCA4:1e-06,(CUSV6:1e-06,FLCK216:0.00135052)100:1e-06)100:0.00170006)100:1e-06)100:0.00080285)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000655549)100:0.000664121)100:1e-06)100:1e-06)100:0.00870049)100:0.00118177)100:0.00150913)100:0.00417496);"
1690,33800000,33900000,24.0,36.0,"(DO:0.00657499,reference:0.00788697,((CH:0.00343305,(HE:1e-06,NI:1e-06)100:0.0144279)100:1e-06,(AR:0.00476275,(DU:1e-06,(EN:1e-06,(FLMO62:1e-06,((BZBB1:1e-06,(TXMD3:1e-06,(FLSF33:1e-06,(FLBA140:1e-06,(LALC2:0.00274127,FLAB109:0.00260906)100:1e-06)100:1e-06)100:0.00117112)100:1e-06)100:2.76707e-05,(TXGR3:1e-06,((FLSF54:1e-06,SCCU3:0.000113349)100:0.00245696,(CUMM5:1e-06,(HNDA09:1e-06,(MXED8:1e-06,(FLCK18:1e-06,((FLSA185:1e-06,(MXSA3017:1e-06,(CUCA4:1e-06,(CUSV6:1e-06,FLCK216:1e-06)100:1e-06)100:0.00122155)100:0.00118441)100:3.99527e-05,((CRL0001:1e-06,(CRL0030:0.00316624,CUVN10:1e-06)100:1e-06)100:1e-06,((BJSB3:0.00155981,BJSL25:1e-06)100:1e-06,((BJVL19:1e-06,MXGT4:1e-06)100:1e-06,(FLWO6:0.00160426,FLSF47:1e-06)100:0.00158166)100:1e-06)100:1e-06)100:1e-06)100:0.000684899)100:1e-06)100:1e-06)100:1e-06)100:0.000508618)100:8.78452e-05)100:0.00114531)100:1e-06)100:0.00671108)100:1e-06)100:0.00332897)100:0.00250587)100:0.00828985);"
1691,33820000,33920000,10.0,35.0,"(reference:1e-06,(CH:0.0115246,(HE:1e-06,(NI:1e-06,(AR:1e-06,(EN:1e-06,DU:1e-06)100:1e-06)100:0.015594)100:1e-06)100:1e-06)100:0.0152325,(DO:0.0117432,(FLMO62:1e-06,((TXMD3:1e-06,(FLCK216:1e-06,(FLBA140:1e-06,(FLAB109:1e-06,(FLSF33:1e-06,LALC2:1e-06)100:1e-06)100:1e-06)100:0.00693963)100:1e-06)100:1e-06,(TXGR3:1e-06,(BZBB1:1e-06,(CUMM5:1e-06,(SCCU3:0.0194562,(BJSB3:0.0073503,(((MXSA3017:1e-06,FLSF54:1e-06)100:1e-06,(BJVL19:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06,((FLCK18:1e-06,(CUSV6:1e-06,(FLSA185:1e-06,(FLWO6:1e-06,FLSF47:1e-06)100:0.0079386)100:1e-06)100:1e-06)100:1e-06,((CRL0001:1e-06,(HNDA09:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06,(MXED8:1e-06,(CUVN10:1e-06,BJSL25:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00531988)100:0.00201614)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00355783)100:0.011248);"
1692,33840000,33940000,10.0,35.0,"(reference:1e-06,(CH:0.0115246,(HE:1e-06,(NI:1e-06,(AR:1e-06,(EN:1e-06,DU:1e-06)100:1e-06)100:0.015594)100:1e-06)100:1e-06)100:0.0152325,(DO:0.0117432,(FLMO62:1e-06,((TXMD3:1e-06,(FLCK216:1e-06,(FLBA140:1e-06,(FLAB109:1e-06,(FLSF33:1e-06,LALC2:1e-06)100:1e-06)100:1e-06)100:0.00693963)100:1e-06)100:1e-06,(TXGR3:1e-06,(BZBB1:1e-06,(CUMM5:1e-06,(SCCU3:0.0194562,(BJSB3:0.0073503,(((MXSA3017:1e-06,FLSF54:1e-06)100:1e-06,(BJVL19:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06,((FLCK18:1e-06,(CUSV6:1e-06,(FLSA185:1e-06,(FLWO6:1e-06,FLSF47:1e-06)100:0.0079386)100:1e-06)100:1e-06)100:1e-06,((CRL0001:1e-06,(HNDA09:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06,(MXED8:1e-06,(CUVN10:1e-06,BJSL25:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00531988)100:0.00201614)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00355783)100:0.011248);"
1693,33860000,33960000,14.0,36.0,"(CH:0.0122034,reference:1e-06,(DO:1e-06,((NI:0.0115162,HE:0.00543674)100:0.0118019,((EN:1e-06,(DU:1e-06,AR:1e-06)100:1e-06)100:0.0114592,((CUSV6:1e-06,(FLMO62:1e-06,(FLCK18:1e-06,(FLSA185:1e-06,(FLAB109:0.00564174,(FLSF47:1e-06,FLWO6:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00419513,((TXMD3:1e-06,((FLSF54:1e-06,MXED8:1e-06)100:1e-06,(LALC2:1e-06,(FLBA140:1e-06,(FLSF33:1e-06,FLCK216:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,(BJVL19:1e-06,(MXGT4:1e-06,(TXGR3:1e-06,((BJSL25:1e-06,BJSB3:0.00434812)100:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(CUMM5:1e-06,((SCCU3:0.0195942,CUCA4:0.00550431)100:8.8045e-05,((HNDA09:1e-06,CRL0030:1e-06)100:1e-06,(BZBB1:1e-06,MXSA3017:1e-06)100:1e-06)100:1e-06)100:0.00869808)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00721162)100:0.00708712)100:1e-06)100:0.00699328);"
1694,33880000,33980000,10.0,34.0,"(CH:0.012321,reference:1e-06,(DO:1e-06,((HE:0.00552562,NI:0.0114391)100:0.0116998,((EN:1e-06,(AR:1e-06,DU:1e-06)100:1e-06)100:0.011442,(FLWO6:1e-06,((FLBA140:1e-06,(FLSF33:1e-06,(CUSV6:1e-06,(LALC2:1e-06,FLCK216:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,((FLMO62:1e-06,FLSF54:1e-06)100:1e-06,(((TXMD3:1e-06,FLCK18:1e-06)100:1e-06,(BJVL19:1e-06,(FLSF47:1e-06,MXED8:1e-06)100:1e-06)100:1e-06)100:1e-06,((FLSA185:1e-06,FLAB109:0.00563368)100:1e-06,(BJSB3:1e-06,(TXGR3:1e-06,(MXGT4:1e-06,(BJSL25:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(CUCA4:0.00557572,((CRL0030:1e-06,HNDA09:1e-06)100:1e-06,(MXSA3017:1e-06,BZBB1:1e-06)100:1e-06)100:1e-06)100:0.0112142)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00541194)100:0.00541898)100:1e-06)100:0.00539908);"
1695,33900000,34000000,10.0,34.0,"(CH:0.012321,reference:1e-06,(DO:1e-06,((HE:0.00552562,NI:0.0114391)100:0.0116998,((EN:1e-06,(AR:1e-06,DU:1e-06)100:1e-06)100:0.011442,(FLWO6:1e-06,((FLBA140:1e-06,(FLSF33:1e-06,(CUSV6:1e-06,(LALC2:1e-06,FLCK216:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06,((FLMO62:1e-06,FLSF54:1e-06)100:1e-06,(((TXMD3:1e-06,FLCK18:1e-06)100:1e-06,(BJVL19:1e-06,(FLSF47:1e-06,MXED8:1e-06)100:1e-06)100:1e-06)100:1e-06,((FLSA185:1e-06,FLAB109:0.00563368)100:1e-06,(BJSB3:1e-06,(TXGR3:1e-06,(MXGT4:1e-06,(BJSL25:1e-06,(CRL0001:1e-06,(CUVN10:1e-06,(CUCA4:0.00557572,((CRL0030:1e-06,HNDA09:1e-06)100:1e-06,(MXSA3017:1e-06,BZBB1:1e-06)100:1e-06)100:1e-06)100:0.0112142)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00541194)100:0.00541898)100:1e-06)100:0.00539908);"
1696,33920000,34020000,11.0,34.0,"(CH:0.0124107,reference:1e-06,((DO:1e-06,(HE:0.00475767,NI:0.0280328)100:0.0287473)100:1e-06,((EN:1e-06,(AR:1e-06,DU:1e-06)100:1e-06)100:0.0114435,(BJVL19:1e-06,(FLWO6:1e-06,(FLSF47:1e-06,(FLCK18:1e-06,(TXMD3:1e-06,(FLMO62:1e-06,(FLSF54:1e-06,(MXED8:1e-06,(TXGR3:1e-06,(BJSB3:1e-06,(CRL0001:1e-06,((FLSA185:1e-06,(CUCA4:0.00559479,((BZBB1:1e-06,MXSA3017:1e-06)100:1e-06,(HNDA09:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:0.011261)100:1e-06,(CUVN10:1e-06,(MXGT4:1e-06,(BJSL25:1e-06,(FLAB109:0.00566055,(CUSV6:1e-06,(FLBA140:1e-06,(FLCK216:1e-06,(FLSF33:1e-06,LALC2:0.0040796)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00597643)100:0.00597851)100:0.00411704);"
1697,33940000,34040000,11.0,34.0,"(CH:0.0124107,reference:1e-06,((DO:1e-06,(HE:0.00475767,NI:0.0280328)100:0.0287473)100:1e-06,((EN:1e-06,(AR:1e-06,DU:1e-06)100:1e-06)100:0.0114435,(BJVL19:1e-06,(FLWO6:1e-06,(FLSF47:1e-06,(FLCK18:1e-06,(TXMD3:1e-06,(FLMO62:1e-06,(FLSF54:1e-06,(MXED8:1e-06,(TXGR3:1e-06,(BJSB3:1e-06,(CRL0001:1e-06,((FLSA185:1e-06,(CUCA4:0.00559479,((BZBB1:1e-06,MXSA3017:1e-06)100:1e-06,(HNDA09:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:0.011261)100:1e-06,(CUVN10:1e-06,(MXGT4:1e-06,(BJSL25:1e-06,(FLAB109:0.00566055,(CUSV6:1e-06,(FLBA140:1e-06,(FLCK216:1e-06,(FLSF33:1e-06,LALC2:0.0040796)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00597643)100:0.00597851)100:0.00411704);"
1698,33960000,34060000,18.0,36.0,"(reference:1e-06,(AR:1e-06,((EN:1e-06,DU:1e-06)100:0.00581335,(BJSB3:0.00298362,(CH:0.00836984,(NI:1e-06,HE:0.00290643)100:0.0272085)100:0.00687828)100:1e-06)100:1e-06)100:1e-06,(FLCK18:1e-06,(BJSL25:1e-06,(DO:0.00608086,((CUCA4:1e-06,((CRL0030:1e-06,HNDA09:1e-06)100:1e-06,(CRL0001:1e-06,(MXSA3017:0.00292264,BZBB1:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00587818,(MXGT4:1e-06,(BJVL19:1e-06,(TXMD3:1e-06,(FLCK216:1e-06,(LALC2:0.0110646,(TXGR3:1e-06,(FLAB109:1e-06,(FLSF47:1e-06,(CUVN10:1e-06,(FLSF54:1e-06,(FLMO62:1e-06,(FLSF33:1e-06,(SCCU3:1e-06,(CUSV6:1e-06,(TXWV2:1e-06,((FLBA140:1e-06,FLWO6:1e-06)100:1e-06,(FLSA185:1e-06,MXED8:1e-06)100:0.00288205)100:0.00288487)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00289899)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00542955)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00692389)100:1e-06)100:1e-06)100:1e-06);"
1699,33980000,34080000,22.0,36.0,"(reference:1e-06,(DO:0.00292109,(EN:0.00294083,DU:0.00286565)100:0.00286845)100:1e-06,((AR:0.00191567,(FLCK18:1e-06,((BJSB3:0.00192829,BJSL25:1e-06)100:1e-06,(CH:0.00561831,(NI:1e-06,HE:0.00291375)100:0.0297534)100:0.00321949)100:1e-06)100:1e-06)100:1e-06,((CUCA4:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,(MXSA3017:0.00190145,BZBB1:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00381341,(MXGT4:1e-06,(BJVL19:1e-06,(TXMD3:1e-06,(FLCK216:1e-06,(LALC2:0.00777577,(TXGR3:1e-06,(FLAB109:1e-06,(FLSF47:1e-06,(CUVN10:1e-06,(FLSF54:1e-06,(TXWV2:1e-06,(CUSV6:1e-06,(FLMO62:1e-06,(SCCU3:1e-06,(FLSF33:1e-06,(FLBA140:1e-06,(FLWO6:1e-06,(CRL0001:1e-06,(FLSA185:1e-06,MXED8:1e-06)100:1e-06)100:0.00188822)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00200458)100:0.00201002)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00404596)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0051182)100:0.00350726);"
1700,34000000,34100000,22.0,36.0,"(reference:1e-06,(DO:0.00292109,(EN:0.00294083,DU:0.00286565)100:0.00286845)100:1e-06,((AR:0.00191567,(FLCK18:1e-06,((BJSB3:0.00192829,BJSL25:1e-06)100:1e-06,(CH:0.00561831,(NI:1e-06,HE:0.00291375)100:0.0297534)100:0.00321949)100:1e-06)100:1e-06)100:1e-06,((CUCA4:1e-06,(CRL0030:1e-06,(HNDA09:1e-06,(MXSA3017:0.00190145,BZBB1:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00381341,(MXGT4:1e-06,(BJVL19:1e-06,(TXMD3:1e-06,(FLCK216:1e-06,(LALC2:0.00777577,(TXGR3:1e-06,(FLAB109:1e-06,(FLSF47:1e-06,(CUVN10:1e-06,(FLSF54:1e-06,(TXWV2:1e-06,(CUSV6:1e-06,(FLMO62:1e-06,(SCCU3:1e-06,(FLSF33:1e-06,(FLBA140:1e-06,(FLWO6:1e-06,(CRL0001:1e-06,(FLSA185:1e-06,MXED8:1e-06)100:1e-06)100:0.00188822)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00200458)100:0.00201002)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00404596)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0051182)100:0.00350726);"
1701,34020000,34120000,25.0,37.0,"(reference:0.00144605,(DO:0.00194454,(DU:0.00379638,EN:0.00195238)100:0.00187866)100:1e-06,((AR:0.00142226,(CH:0.00426989,(HE:0.00380159,NI:1e-06)100:0.00759671)100:0.00141683)100:1e-06,(LALC2:0.0072901,(FLCK18:1e-06,((CUMM5:1e-06,BJSB3:0.00139311)100:3.81536e-05,(FLCK216:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,(MXGT4:1e-06,(((CUCA4:1e-06,CRL0030:1e-06)100:0.00282053,(HNDA09:1e-06,(MXSA3017:0.00140648,BZBB1:1e-06)100:1e-06)100:1e-06)100:0.00282373,(TXMD3:1e-06,(TXGR3:1e-06,(FLAB109:1e-06,(CUVN10:1e-06,(FLSF47:1e-06,(FLSF54:1e-06,(FLMO62:1e-06,(CUSV6:1e-06,(TXWV2:1e-06,(FLWO6:1e-06,(MXED8:0.00427632,(SCCU3:1e-06,(FLBA140:1e-06,(FLSF33:1e-06,(CRL0001:1e-06,FLSA185:0.0018441)100:1e-06)100:1e-06)100:1e-06)100:0.00289632)100:1e-06)100:0.000729211)100:1e-06)100:1e-06)100:0.000710873)100:0.00143699)100:6.94374e-06)100:1e-06)100:1e-06)100:0.0029015)100:1e-06)100:1e-06)100:1e-06)100:0.00289379)100:1e-06)100:1e-06)100:1e-06)100:0.00144921)100:0.00144452)100:0.0028975);"
1702,34040000,34140000,31.0,37.0,"(reference:0.0035313,(DO:0.0087115,(DU:0.00394866,EN:0.00205156)100:0.00195227)100:1e-06,((CH:0.00443952,(HE:0.00395869,NI:1e-06)100:0.00791008)100:0.00148467,(AR:0.0014687,(LALC2:0.00455657,(FLCK18:1e-06,((CUMM5:1e-06,BJSB3:0.0014151)100:7.46935e-05,(FLAB109:1e-06,((FLCK216:1e-06,(TXMD3:1e-06,((MXGT4:1e-06,(BJSL25:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06,((CRL0001:1e-06,(CRL0030:1e-06,CUCA4:1e-06)100:1e-06)100:0.00293454,(HNDA09:1e-06,(BZBB1:1e-06,MXSA3017:0.0014627)100:1e-06)100:1e-06)100:0.00294077)100:1e-06)100:1e-06)100:0.00370502,(TXGR3:1e-06,(CUVN10:1e-06,(FLSF54:1e-06,(CUSV6:1e-06,(FLWO6:1e-06,(MXED8:0.00445487,(FLMO62:1e-06,(TXWV2:1e-06,(FLSF47:1e-06,(SCCU3:1e-06,(FLBA140:1e-06,(FLSF33:1e-06,FLSA185:0.00192347)100:0.000390621)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00217269)100:1e-06)100:1e-06)100:0.00127028)100:0.00125513)100:1.71494e-05)100:1e-06)100:0.00444035)100:1e-06)100:1e-06)100:0.00215737)100:0.00681286)100:1e-06)100:0.00444655);"
