,start,end,nsnps,nsamplecov,tree
1995,39900000,40000000,31.0,35.0,"(reference:0.00377571,(DU:1e-06,DO:0.00247654)100:0.00110519,(((AR:0.00120218,EN:0.00272301)100:0.00119405,(CH:0.00730513,(NI:0.00157341,HE:0.00158462)100:0.0143907)100:0.00132055)100:0.00133207,(BJSL25:1e-06,(CUVN10:1e-06,(MXSA3017:0.00157376,(FLCK216:1e-06,(CUSV6:1e-06,(SCCU3:1e-06,(FLSF47:1e-06,((TXMD3:1e-06,BJVL19:0.00106486)100:1e-06,(BZBB1:1e-06,(FLCK18:1e-06,(CRL0030:1e-06,(FLMO62:1e-06,(MXGT4:1e-06,((FLAB109:1e-06,TXGR3:1e-06)100:0.00244509,(CRL0001:1e-06,(FLWO6:1e-06,(LALC2:1e-06,(FLSA185:0.0021924,(FLSF33:1e-06,(HNDA09:1e-06,(FLSF54:1e-06,(BJSB3:0.00122753,(MXED8:1e-06,(CUCA4:0.00866563,FLBA140:1e-06)100:1e-06)100:0.00255937)100:1e-06)100:1e-06)100:1e-06)100:8.17337e-06)100:0.00160437)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00136226)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:3.55576e-05)100:0.00261086)100:1e-06)100:0.00341029)100:1e-06);"
1996,39920000,40020000,48.0,35.0,"(DU:0.00194526,reference:0.00320523,((CH:0.00993243,((NI:0.00226299,HE:0.0010886)100:0.0191969,(DO:0.00537798,(AR:1e-06,EN:0.00155874)100:0.000986506)100:0.000775833)100:0.00233166)100:0.00156497,((BJSB3:0.00420728,(CUCA4:0.0151609,MXED8:1e-06)100:1e-06)100:0.0013724,((LALC2:0.0010751,(SCCU3:1e-06,(CRL0001:1e-06,(FLSF54:1e-06,(HNDA09:1e-06,(CRL0030:1e-06,(FLSF47:1e-06,(BJVL19:1e-06,(FLSF33:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00376621)100:0.00369437,(CUVN10:1e-06,(FLCK216:1e-06,(FLWO6:1e-06,(CUSV6:1e-06,(BJSL25:1e-06,((FLCK18:1e-06,TXMD3:1e-06)100:1e-06,(FLSA185:0.00273434,(MXGT4:1e-06,(BZBB1:1e-06,((MXSA3017:1e-06,FLMO62:0.00015595)100:1e-06,(TXGR3:1e-06,FLAB109:1e-06)100:0.00224429)100:1e-06)100:3.9136e-06)100:1e-06)100:1e-06)100:0.00140261)100:0.000980186)100:1e-06)100:1.00023e-06)100:1.28633e-06)100:1e-06)100:0.00103858)100:0.00212444)100:1e-06);"
1997,39940000,40040000,43.0,35.0,"(DU:0.00245412,reference:0.00368486,((CH:0.00821215,((HE:0.00135829,NI:0.00271474)100:0.021726,(DO:0.00526966,(AR:1e-06,EN:1e-06)100:0.00119677)100:0.000908675)100:0.00271424)100:0.00181549,((MXED8:1e-06,(BJSB3:0.00562913,CUCA4:0.0248438)100:1e-06)100:0.00182477,((LALC2:0.00133184,(SCCU3:1e-06,(FLSF54:1e-06,(HNDA09:1e-06,(FLSF47:1e-06,(CRL0030:1e-06,(BJVL19:1e-06,(FLBA140:1e-06,FLSF33:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00448185)100:0.00437875,(CUVN10:1e-06,(FLCK18:1e-06,(MXSA3017:1e-06,(CRL0001:1e-06,(TXMD3:1e-06,(FLWO6:1e-06,(CUSV6:1e-06,(BJSL25:1e-06,(FLSA185:0.00273688,(MXGT4:1e-06,(BZBB1:1e-06,(FLCK216:1e-06,(TXGR3:1e-06,(FLAB109:1e-06,FLMO62:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1.7142e-05)100:0.0027197)100:0.000982862)100:1e-06)100:1.21469e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000207728)100:1e-06)100:0.00122862)100:0.00252169)100:1e-06);"
1998,39960000,40060000,33.0,34.0,"(reference:0.00465591,((BJSB3:0.00835304,(CUCA4:0.0366836,MXED8:1e-06)100:1e-06)100:0.00270051,(CH:0.00910104,((HE:0.00181372,NI:0.00367038)100:0.0179776,(EN:1e-06,(DO:0.00364809,AR:1e-06)100:0.000678945)100:0.000466454)100:0.00326257)100:0.0021561)100:1e-06,(TXMD3:1e-06,(DU:1e-06,((MXSA3017:1e-06,(CRL0001:1e-06,(BJSL25:1e-06,(FLCK216:1e-06,((FLMO62:1e-06,FLAB109:1e-06)100:1e-06,(FLSA185:1e-06,(TXGR3:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00365023)100:1e-06)100:1e-06)100:0.00155284,(CUVN10:1e-06,(FLCK18:1e-06,((SCCU3:1e-06,(FLWO6:1e-06,(CUSV6:1e-06,LALC2:0.00175362)100:1e-06)100:1e-06)100:1e-06,(FLSF54:1e-06,(HNDA09:1e-06,(CRL0030:1e-06,(FLSF47:1e-06,(BJVL19:1e-06,(FLSF33:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0004787)100:0.00573658)100:1e-06)100:0.00598567)100:1e-06)100:1e-06)100:1e-06)100:0.00196127);"
1999,39980000,40080000,33.0,34.0,"(reference:0.00465591,((BJSB3:0.00835304,(CUCA4:0.0366836,MXED8:1e-06)100:1e-06)100:0.00270051,(CH:0.00910104,((HE:0.00181372,NI:0.00367038)100:0.0179776,(EN:1e-06,(DO:0.00364809,AR:1e-06)100:0.000678945)100:0.000466454)100:0.00326257)100:0.0021561)100:1e-06,(TXMD3:1e-06,(DU:1e-06,((MXSA3017:1e-06,(CRL0001:1e-06,(BJSL25:1e-06,(FLCK216:1e-06,((FLMO62:1e-06,FLAB109:1e-06)100:1e-06,(FLSA185:1e-06,(TXGR3:1e-06,MXGT4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00365023)100:1e-06)100:1e-06)100:0.00155284,(CUVN10:1e-06,(FLCK18:1e-06,((SCCU3:1e-06,(FLWO6:1e-06,(CUSV6:1e-06,LALC2:0.00175362)100:1e-06)100:1e-06)100:1e-06,(FLSF54:1e-06,(HNDA09:1e-06,(CRL0030:1e-06,(FLSF47:1e-06,(BJVL19:1e-06,(FLSF33:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0004787)100:0.00573658)100:1e-06)100:0.00598567)100:1e-06)100:1e-06)100:1e-06)100:0.00196127);"
2000,40000000,40100000,25.0,30.0,"(reference:1e-06,(BJSB3:0.0251913,(CUCA4:1e-06,(CH:0.00562097,((AR:1e-06,DO:0.00563883)100:0.00160212,(NI:0.00171948,HE:0.00176402)100:0.0212458)100:0.00570606)100:3.62706e-05)100:0.000469827)100:0.00110629,((EN:1e-06,(CRL0001:1e-06,MXSA3017:1e-06)100:1e-06)100:0.00482301,(DU:1e-06,((MXED8:1e-06,(CUVN10:1e-06,(TXGR3:1e-06,((FLSF47:1e-06,CRL0030:1e-06)100:1e-06,(LALC2:1e-06,(HNDA09:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:0.00249086)100:1e-06)100:0.000176243)100:6.56704e-05,(BZBB1:1e-06,(MXGT4:1e-06,(FLAB109:1e-06,(BJSL25:1e-06,(FLSF54:1e-06,(TXMD3:1e-06,((FLMO62:0.00368883,FLSA185:1e-06)100:1e-06,(FLSF33:1e-06,FLBA140:1e-06)100:0.00527125)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00389797)100:0.0018591)100:1e-06)100:1e-06)100:0.00790068);"
2001,40020000,40120000,25.0,24.0,"(DO:1e-06,reference:1e-06,(BJSB3:1e-06,(BJVL19:1e-06,(DU:1e-06,(MXGT4:1e-06,(BZBB1:1e-06,(CRL0030:1e-06,((AR:1e-06,((CUVN10:1e-06,HNDA09:1e-06)100:0.0672709,((CUCA4:1e-06,CH:1e-06)100:0.0112905,(NI:1e-06,HE:0.00429478)100:0.027264)100:1e-06)100:0.00513505)100:0.0044911,(FLSF54:1e-06,((FLAB109:1e-06,TXMD3:1e-06)100:1e-06,(BJSL25:1e-06,(FLBA140:1e-06,(FLMO62:1e-06,(EN:1e-06,(MXSA3017:1e-06,CRL0001:1e-06)100:1e-06)100:0.0194865)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0266033)100:1e-06)100:1e-06)100:1e-06)100:0.000758505)100:0.00339499)100:1e-06)100:1e-06);"
2002,40040000,40140000,36.0,31.0,"(DO:0.00374351,reference:1e-06,(BJSB3:1e-06,(BJVL19:1e-06,(DU:1e-06,(MXGT4:1e-06,(CRL0030:1e-06,(TXGR3:1e-06,(FLCK18:1e-06,(LALC2:1e-06,(MXED8:1e-06,(((AR:1e-06,EN:1e-06)100:0.00482084,((HE:0.00259205,NI:0.00267315)100:0.0180291,(HNDA09:0.0646234,(CUCA4:1e-06,CH:1e-06)100:0.004866)100:1e-06)100:0.00847441)100:0.0023089,((FLAB109:0.00854769,(FLWO6:1e-06,(FLCK216:1e-06,FLSF47:1e-06)100:1e-06)100:1e-06)100:0.00423394,((TXMD3:1e-06,BJSL25:0.00236613)100:0.000192221,(FLSF54:1e-06,(BZBB1:1e-06,(FLBA140:1e-06,(FLMO62:1e-06,(CUVN10:1e-06,(MXSA3017:1e-06,CRL0001:1e-06)100:1e-06)100:0.012015)100:1e-06)100:1e-06)100:0.00635424)100:1e-06)100:1e-06)100:0.0156028)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000223344)100:0.00292528)100:1e-06)100:1e-06);"
2003,40060000,40160000,36.0,31.0,"(DO:0.00371544,reference:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,(((DU:1e-06,(AR:1e-06,EN:1e-06)100:1e-06)100:0.00540345,((HE:0.00256384,NI:0.00267164)100:0.0178924,(HNDA09:0.0644335,(CUCA4:1e-06,CH:1e-06)100:0.00498137)100:1e-06)100:0.00869805)100:0.00219543,(LALC2:1e-06,(FLCK18:1e-06,(MXGT4:1e-06,(FLSF54:1e-06,((TXGR3:1e-06,(FLAB109:0.00829569,(FLWO6:1e-06,(FLCK216:1e-06,FLSF47:1e-06)100:1e-06)100:0.000322773)100:1e-06)100:0.00416098,((BJSL25:0.00236488,TXMD3:1e-06)100:0.000176927,(MXED8:1e-06,(CRL0030:1e-06,(BZBB1:1e-06,(FLBA140:1e-06,(FLMO62:1e-06,(CUVN10:1e-06,(MXSA3017:1e-06,CRL0001:1e-06)100:1e-06)100:0.00997117)100:0.00324401)100:1e-06)100:0.00152356)100:1e-06)100:0.00605596)100:1e-06)100:1e-06)100:0.0111448)100:1e-06)100:1e-06)100:1e-06)100:0.00298517)100:1e-06)100:1e-06);"
2004,40080000,40180000,36.0,31.0,"(DO:0.00371544,reference:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,(((DU:1e-06,(AR:1e-06,EN:1e-06)100:1e-06)100:0.00540345,((HE:0.00256384,NI:0.00267164)100:0.0178924,(HNDA09:0.0644335,(CUCA4:1e-06,CH:1e-06)100:0.00498137)100:1e-06)100:0.00869805)100:0.00219543,(LALC2:1e-06,(FLCK18:1e-06,(MXGT4:1e-06,(FLSF54:1e-06,((TXGR3:1e-06,(FLAB109:0.00829569,(FLWO6:1e-06,(FLCK216:1e-06,FLSF47:1e-06)100:1e-06)100:0.000322773)100:1e-06)100:0.00416098,((BJSL25:0.00236488,TXMD3:1e-06)100:0.000176927,(MXED8:1e-06,(CRL0030:1e-06,(BZBB1:1e-06,(FLBA140:1e-06,(FLMO62:1e-06,(CUVN10:1e-06,(MXSA3017:1e-06,CRL0001:1e-06)100:1e-06)100:0.00997117)100:0.00324401)100:1e-06)100:0.00152356)100:1e-06)100:0.00605596)100:1e-06)100:1e-06)100:0.0111448)100:1e-06)100:1e-06)100:1e-06)100:0.00298517)100:1e-06)100:1e-06);"
2005,40100000,40200000,32.0,30.0,"(DO:0.00384529,reference:1e-06,(BJSB3:1e-06,(BJVL19:1e-06,(FLSF54:1e-06,((FLAB109:0.0115498,(FLWO6:1e-06,(FLCK216:1e-06,FLSF47:1e-06)100:1e-06)100:0.00205786)100:0.00675493,(TXGR3:1e-06,(BJSL25:0.00673031,(MXED8:1e-06,(FLCK18:1e-06,(LALC2:1e-06,(((DU:1e-06,(EN:1e-06,AR:1e-06)100:1e-06)100:0.00350042,(HNDA09:0.0684195,(CH:0.00598768,(NI:0.00483463,HE:1e-06)100:0.0152192)100:1e-06)100:0.0105251)100:0.00384774,(CRL0030:1e-06,(BZBB1:1e-06,(FLBA140:1e-06,(MXGT4:1e-06,(FLMO62:1e-06,(TXMD3:1e-06,(CRL0001:1e-06,(MXSA3017:1e-06,CUVN10:1e-06)100:1e-06)100:0.00134422)100:0.00577817)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0294543)100:4.10239e-05)100:1e-06)100:1e-06)100:2.51391e-05)100:1e-06)100:1e-06)100:0.000451589)100:0.002428)100:1e-06)100:1e-06);"
2006,40120000,40220000,13.0,28.0,"(FLSF54:1e-06,reference:1e-06,((DU:1e-06,(EN:1e-06,(AR:1e-06,DO:1e-06)100:1e-06)100:1e-06)100:0.00784877,((TXGR3:1e-06,(FLAB109:0.00623483,(FLCK216:1e-06,(FLSF47:1e-06,FLWO6:1e-06)100:1e-06)100:0.00592675)100:1e-06)100:0.00609744,((BJVL19:1e-06,(BJSB3:1e-06,BJSL25:0.00600316)100:1e-06)100:1e-06,((CH:1e-06,(NI:0.00611699,HE:1e-06)100:0.00609136)100:0.00600405,(LALC2:1e-06,(MXED8:1e-06,(FLCK18:1e-06,(FLBA140:1e-06,(BZBB1:1e-06,(MXGT4:1e-06,(CRL0030:1e-06,(TXMD3:1e-06,(CRL0001:1e-06,(MXSA3017:0.00590743,CUVN10:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00693331)100:1e-06)100:1e-06)100:0.0127764)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
2007,40140000,40240000,2.0,8.0,
2008,40160000,40260000,2.0,8.0,
2009,40180000,40280000,2.0,8.0,
2010,40200000,40300000,5.0,9.0,"(reference:1e-06,(CRL0001:0.0360983,(FLSF33:1e-06,(FLCK18:1e-06,BJSL25:1e-06)100:0.0351091)100:1e-06)100:1e-06,((NI:1e-06,HE:1e-06)100:1e-06,(DU:0.0228236,CH:1e-06)100:1e-06)100:1e-06);"
2011,40220000,40320000,5.0,9.0,"(reference:1e-06,(CRL0001:0.0360983,(FLSF33:1e-06,(FLCK18:1e-06,BJSL25:1e-06)100:0.0351091)100:1e-06)100:1e-06,((NI:1e-06,HE:1e-06)100:1e-06,(DU:0.0228236,CH:1e-06)100:1e-06)100:1e-06);"
2012,40240000,40340000,5.0,9.0,"(reference:1e-06,(CRL0001:0.0360983,(FLSF33:1e-06,(FLCK18:1e-06,BJSL25:1e-06)100:0.0351091)100:1e-06)100:1e-06,((NI:1e-06,HE:1e-06)100:1e-06,(DU:0.0228236,CH:1e-06)100:1e-06)100:1e-06);"
2013,40260000,40360000,23.0,35.0,"(DO:1e-06,reference:1e-06,((FLSF47:0.0124012,(EN:1e-06,(AR:1e-06,DU:1e-06)100:1e-06)100:0.00842312)100:0.00339904,((CH:0.00660547,(HE:1e-06,NI:1e-06)100:0.0104444)100:0.0032392,((SCCU3:0.00407637,(FLMO62:1e-06,(LALC2:1e-06,(FLAB109:1e-06,(FLWO6:1e-06,(MXGT4:1e-06,(FLCK216:1e-06,(TXMD3:1e-06,(FLSF33:1e-06,(BJSL25:1e-06,(FLCK18:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0192099,((BJVL19:1e-06,(TXGR3:1e-06,(CUVN10:1e-06,(FLBA140:1e-06,(MXED8:1e-06,FLSA185:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00113163,(BJSB3:0.00396768,(CRL0001:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,(BZBB1:1e-06,CUCA4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00626293)100:0.00464047)100:0.0102378)100:0.00227608)100:0.00173894)100:0.00184213);"
2014,40280000,40380000,23.0,35.0,"(DO:1e-06,reference:1e-06,((FLSF47:0.0124012,(EN:1e-06,(AR:1e-06,DU:1e-06)100:1e-06)100:0.00842312)100:0.00339904,((CH:0.00660547,(HE:1e-06,NI:1e-06)100:0.0104444)100:0.0032392,((SCCU3:0.00407637,(FLMO62:1e-06,(LALC2:1e-06,(FLAB109:1e-06,(FLWO6:1e-06,(MXGT4:1e-06,(FLCK216:1e-06,(TXMD3:1e-06,(FLSF33:1e-06,(BJSL25:1e-06,(FLCK18:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0192099,((BJVL19:1e-06,(TXGR3:1e-06,(CUVN10:1e-06,(FLBA140:1e-06,(MXED8:1e-06,FLSA185:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00113163,(BJSB3:0.00396768,(CRL0001:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,(BZBB1:1e-06,CUCA4:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00626293)100:0.00464047)100:0.0102378)100:0.00227608)100:0.00173894)100:0.00184213);"
2015,40300000,40400000,30.0,36.0,"(reference:1e-06,(CH:0.00642905,(HE:1e-06,NI:1e-06)100:0.0174201)100:0.0026769,(DO:1e-06,(EN:1e-06,(DU:1e-06,(AR:0.00390476,((BJSB3:0.00166262,((CUCA4:1e-06,BZBB1:1e-06)100:0.00153291,(FLSF47:1e-06,(MXSA3017:1e-06,(CRL0030:1e-06,(CUSV6:1e-06,HNDA09:1e-06)100:1e-06)100:1.21122e-06)100:0.00150309)100:0.00233838)100:0.00434573)100:0.00223966,(TXWV2:1e-06,(CUVN10:1e-06,(MXED8:0.00144255,(TXGR3:1e-06,(BJSL25:1e-06,(BJVL19:1e-06,((FLCK18:1e-06,(SCCU3:0.00287488,(FLWO6:1e-06,(FLSF33:1e-06,FLSF54:1e-06)100:1e-06)100:0.0020641)100:1e-06)100:0.00838703,(FLSA185:1e-06,(MXGT4:1e-06,(FLMO62:1e-06,(LALC2:1e-06,(FLAB109:1e-06,(FLCK216:1e-06,(TXMD3:1e-06,(FLBA140:1e-06,CRL0001:0.00127909)100:0.00375387)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00126265)100:1e-06)100:1e-06)100:1.75369e-06)100:0.000947345)100:1e-06)100:0.000292434)100:0.00247157)100:0.00520082)100:0.0014273)100:0.000272329)100:0.00168899);"
2016,40320000,40420000,40.0,36.0,"(reference:0.00230677,(CH:0.00514408,(NI:1e-06,HE:1e-06)100:0.0177933)100:0.00217037,(DO:1e-06,(EN:1e-06,(DU:1e-06,(AR:0.00427537,((BJSB3:0.00129224,((CUCA4:1e-06,BZBB1:1e-06)100:0.00244284,(HNDA09:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,CUSV6:1e-06)100:1e-06)100:1e-06)100:0.00283952)100:0.00449052)100:0.00229618,(CUVN10:1e-06,(MXED8:0.00116345,((FLSF33:1e-06,(FLWO6:1e-06,FLSF54:1e-06)100:0.00636177)100:0.00641028,((SCCU3:1e-06,FLSF47:1e-06)100:0.00421864,(FLSA185:1e-06,(BJVL19:1e-06,(TXWV2:1e-06,(TXGR3:1e-06,(FLCK18:1e-06,(MXGT4:1e-06,(FLAB109:1e-06,(TXMD3:1e-06,(LALC2:1e-06,(FLCK216:1e-06,(BJSL25:1e-06,(FLBA140:1e-06,(CRL0001:1e-06,FLMO62:1e-06)100:0.0020957)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0020372)100:0.00107832)100:1e-06)100:0.00102725)100:0.00148485)100:0.000557585)100:0.0020504)100:0.0039734)100:0.00185193)100:0.000123264)100:0.00192789);"
2017,40340000,40440000,46.0,36.0,"(reference:0.00481544,(DU:0.00252008,(EN:1e-06,DO:1e-06)100:1e-06)100:0.00199674,((NI:1e-06,HE:1e-06)100:0.0189609,(CH:0.00406502,(AR:0.00356325,((BJSB3:0.00129288,((CUVN10:1e-06,(BZBB1:1e-06,CUCA4:1e-06)100:9.79819e-05)100:0.00233839,(HNDA09:1e-06,(CRL0001:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,CUSV6:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00311339)100:0.00438481)100:0.00224719,(TXWV2:1e-06,(BJSL25:1e-06,(MXED8:0.00116261,(((FLSF33:1e-06,FLWO6:1e-06)100:0.00101335,(FLSF54:1e-06,FLMO62:1e-06)100:0.00250963)100:0.00765095,((SCCU3:1e-06,FLSF47:1e-06)100:0.0042717,(FLSA185:1e-06,(LALC2:1e-06,(FLCK216:1e-06,(TXMD3:1e-06,(FLAB109:1e-06,(BJVL19:1e-06,(MXGT4:1e-06,(TXGR3:1e-06,(FLCK18:1e-06,FLBA140:0.00470551)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00087574)100:0.00110312)100:1e-06)100:0.000621562)100:0.00191318)100:0.00261392)100:0.00235134)100:0.00148392);"
2018,40360000,40460000,28.0,36.0,"(reference:0.00770509,((NI:1e-06,HE:1e-06)100:0.0225259,(DO:1e-06,(EN:1e-06,DU:0.00328825)100:1e-06)100:0.00319281)100:1e-06,(CH:0.00144749,(AR:1e-06,(TXWV2:1e-06,(((CUVN10:1e-06,(BZBB1:1e-06,CUCA4:1e-06)100:1e-06)100:0.00587678,(CRL0001:1e-06,(HNDA09:1e-06,(CRL0030:1e-06,(FLAB109:1e-06,(MXSA3017:1e-06,(CUSV6:1e-06,((FLSF54:1e-06,FLMO62:1e-06)100:1e-06,(FLWO6:1e-06,FLSF33:1e-06)100:0.00324476)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00198604)100:0.0017152)100:0.00289674,(BJSB3:1e-06,(BJSL25:1e-06,(MXED8:0.00194725,(SCCU3:1e-06,(TXGR3:1e-06,(MXGT4:1e-06,(BJVL19:1e-06,(FLSF47:1e-06,(FLCK18:1e-06,(TXMD3:1e-06,(LALC2:1e-06,(FLSA185:1e-06,(FLCK216:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00325626)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00328454)100:1e-06)100:1e-06)100:0.00140384)100:7.53725e-05)100:0.00292196)100:0.00257308);"
2019,40380000,40480000,28.0,36.0,"(reference:0.00770509,((NI:1e-06,HE:1e-06)100:0.0225259,(DO:1e-06,(EN:1e-06,DU:0.00328825)100:1e-06)100:0.00319281)100:1e-06,(CH:0.00144749,(AR:1e-06,(TXWV2:1e-06,(((CUVN10:1e-06,(BZBB1:1e-06,CUCA4:1e-06)100:1e-06)100:0.00587678,(CRL0001:1e-06,(HNDA09:1e-06,(CRL0030:1e-06,(FLAB109:1e-06,(MXSA3017:1e-06,(CUSV6:1e-06,((FLSF54:1e-06,FLMO62:1e-06)100:1e-06,(FLWO6:1e-06,FLSF33:1e-06)100:0.00324476)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00198604)100:0.0017152)100:0.00289674,(BJSB3:1e-06,(BJSL25:1e-06,(MXED8:0.00194725,(SCCU3:1e-06,(TXGR3:1e-06,(MXGT4:1e-06,(BJVL19:1e-06,(FLSF47:1e-06,(FLCK18:1e-06,(TXMD3:1e-06,(LALC2:1e-06,(FLSA185:1e-06,(FLCK216:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00325626)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00328454)100:1e-06)100:1e-06)100:0.00140384)100:7.53725e-05)100:0.00292196)100:0.00257308);"
2020,40400000,40500000,16.0,35.0,"(reference:0.0151548,(NI:1e-06,HE:1e-06)100:0.0170887,(AR:1e-06,(CH:1e-06,(EN:1e-06,(DO:1e-06,(((CUVN10:1e-06,(CUCA4:1e-06,BZBB1:1e-06)100:1e-06)100:0.00891462,(CRL0001:1e-06,(HNDA09:1e-06,(CRL0030:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,((CUSV6:1e-06,MXSA3017:1e-06)100:1e-06,(FLWO6:1e-06,(FLMO62:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00455379)100:1e-06)100:0.00512072,(FLAB109:1e-06,(DU:1e-06,(FLSF33:1e-06,(SCCU3:1e-06,(FLCK216:1e-06,(MXGT4:1e-06,(FLCK18:1e-06,(FLSA185:1e-06,(MXED8:1e-06,(FLSF47:1e-06,(TXMD3:1e-06,(LALC2:1e-06,(TXGR3:1e-06,(BJVL19:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00821714)100:1e-06)100:1e-06)100:0.00469983)100:0.00300806)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
2021,40420000,40520000,17.0,33.0,"(FLBA140:0.00375416,reference:0.00992633,((CRL0030:0.00547769,(DO:1e-06,DU:1e-06)100:0.00874339)100:1e-06,((FLWO6:1e-06,(FLSF54:1e-06,FLMO62:1e-06)100:1e-06)100:0.00322091,(FLCK18:1e-06,(BJSB3:0.00536025,((TXGR3:1e-06,(BZBB1:1e-06,MXED8:0.0026869)100:1e-06)100:1e-06,(BJSL25:1e-06,(MXGT4:0.0027013,(CUCA4:1e-06,(FLSA185:1e-06,(BJVL19:1e-06,(FLAB109:1e-06,(MXSA3017:1e-06,(CUSV6:1e-06,(FLSF47:1e-06,(FLSF33:1e-06,(TXMD3:1e-06,(LALC2:1e-06,(HNDA09:1e-06,(AR:1e-06,((CH:1e-06,(HE:1e-06,NI:1e-06)100:0.00607964)100:0.00287569,(CRL0001:1e-06,(CUVN10:1e-06,FLCK216:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00297273)100:1e-06)100:1e-06)100:1e-06)100:0.00297902)100:1e-06)100:1e-06)100:0.00981079);"
